parcel,address,current_property_class,current_property_use,current_year_built,current_total_living_area,current_stories,current_assessed_value,lot_depth,lot_width,lot_size,max_n_units,lot_size_max_n_units,zoning_max_n_units,zoning,use,lot_minimum_per_du_sq_ft,lot_width_ft,front_yard_setback_ft,side_yard_setback_ft,rear_yard_setback_ft,reversed_corner_setback_ft,height_ft,lot_cvg_pct,usable_open_space_per_du_ft,distance_to_capitol_miles,latitude,longitude
70921208182,510 N Franklin Ave,Residential,4 unit Apartment,1951,3572,2,675000,0.0,0.0,6655.0,8.873333333333333,8.873333333333333,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.646971943994131,43.072854776268315,-89.43662784415746
71006126041,405 Pawling St,Residential,2 Unit,1959,1785,1,278900,0.0,0.0,6667.8,4.4452,4.4452,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.8163394963977555,43.10445317663081,-89.34616951383282
70921203158,3010 Harvey St,Residential,3 unit Apartment,1948,1904,2,493400,0.0,0.0,6693.0,8.924,8.924,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.912437058136205,43.07428014059517,-89.44193677190755
70933308011,2802 Kingston Dr,Residential,Single family,1956,1006,1,324300,0.0,0.0,6708.24,4.47216,4.47216,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,3.75142415203186,43.03488653110302,-89.43476684385706
70921204023,3233 Harvey St,Residential,2 Unit,1930,1760,2,450900,0.0,0.0,6712.0,8.949333333333334,8.949333333333334,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.969949968207274,43.07384228910229,-89.44306390964522
71006423265,2334 E Washington Ave,Residential,2 Unit,1924,2336,2,449800,0.0,0.0,6732.0,4.488,4.488,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.3095506195367177,43.0983342678329,-89.35195972548226
70921207126,2730 Lynn Ter,Residential,4 unit Apartment,1952,4408,2,784000,0.0,0.0,6732.0,8.976,8.976,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.5753103012731997,43.07319345752116,-89.43523106305004
81035104017,6312 Pegasus Pl,Residential,Vacant,0,0,0,100,0.0,0.0,6792.0,9.056,9.056,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,6.6714892022983685,43.11969384879532,-89.26755693217727
81032104226,3401 Graceland Ave,Residential,Single family,1948,796,1,217900,0.0,0.0,6810.0,4.54,4.54,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.94378802797377,43.115564226165944,-89.32976944923769
70922113033,1315 Spring St,Commercial,20 unit Apartment,0,0,0,2763000,0.0,0.0,6824.2,19.497714285714284,19.497714285714284,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.2618130437340214,43.069341155396636,-89.40819157265048
71005218104,3144 James St,Residential,3 unit Apartment,1957,2604,2,559800,0.0,0.0,6840.0,4.56,4.56,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.908254033859158,43.09839195039212,-89.33676095074745
70926216073,930 S Brooks St,Residential,4 unit Apartment,1959,3626,2,600000,0.0,0.0,6842.62,4.561746666666666,4.561746666666666,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.5156261555058,43.056329571473846,-89.40067176573086
70922204014,425 Paunack Pl,Commercial,12 unit Apartment,0,0,0,1668000,0.0,0.0,6845.0,9.126666666666669,9.126666666666669,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.8217617561606059,43.07366137340445,-89.42034891672407
71006301148,2134 E Johnson St,Residential,2 Unit,1952,1850,2,357200,0.0,0.0,6864.0,4.576,4.576,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.0818607165777614,43.09789804166133,-89.35796051452101
70920116063,309 Palomino Ln,Residential,3 unit Apartment,1952,2752,2,616400,0.0,0.0,6875.0,4.583333333333333,4.583333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.032086221620537,43.07005741713621,-89.44396000755532
70935302178,1 Adeline Cir,Residential,Single family,1925,1404,2,299500,0.0,0.0,6884.0,4.589333333333333,4.589333333333333,200,SR-V2,Multi-family (>24 units),1500,60.0,25,10,30,12,52,60,,2.8041524112523217,43.03669786840549,-89.40379602546423
70912409377,450 N Few St,Commercial,10 unit Apartment,0,0,0,1045000,0.0,0.0,6896.56,4.597706666666667,4.597706666666667,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.1845609849326963,43.089979001782794,-89.37354574781762
71005109105,3316 Milwaukee St,Residential,4 unit Apartment,1955,3200,2,550000,0.0,0.0,6900.0,4.6,4.6,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1427052743846393,43.10002582943709,-89.33267335748288
81032301137,1210 Carpenter St,Residential,Single family,1998,1019,1,306600,0.0,0.0,6909.0,4.606,4.606,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.523846637902467,43.111913278840056,-89.33657015154256
70921206300,514 Shepard Ter,Residential,5 unit Apartment,1957,3384,2,780000,0.0,0.0,6937.67,9.250226666666666,9.250226666666666,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.671488491833571,43.073672997821845,-89.43715645833738
71005338069,2417 Sommers Ave,Residential,Single family,1916,1279,2,710900,0.0,0.0,6983.0,4.655333333333333,4.655333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.3079918146942173,43.09287926911045,-89.3460168139609
70913113050,1020 E Johnson St,Residential,3 unit Apartment,1906,2983,3,552200,0.0,0.0,7004.0,4.669333333333333,4.669333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,0.9566108546449804,43.086356304882194,-89.37401399414743
70926215059,930 High St,Residential,3 unit Apartment,1965,3168,2,642900,0.0,0.0,7008.0,4.672,4.672,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.5667204699758461,43.05594441945339,-89.40170743948924
70923220069,43 N Brooks St,Commercial,C-3 parking lot,0,0,0,232000,0.0,0.0,7012.0,20.03428571428572,20.03428571428572,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,0.981300679547341,43.06913175140325,-89.40218385308637
81032304024,814 Melvin Ct,Residential,2 Unit,1939,1998,2,272100,0.0,0.0,7026.3,4.6842,4.6842,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.39022183424331,43.10937842479391,-89.33680676246792
81032302127,3202 Ridgeway Ave,Residential,Single family,1941,1224,2,317200,0.0,0.0,7028.0,4.685333333333333,4.685333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.4229529910402787,43.11005319963223,-89.33681333024117
81032408123,1225 Carpenter St,Residential,Single family,1998,1009,1,304900,0.0,0.0,7054.0,4.7026666666666666,4.7026666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.570081610901888,43.112455306253274,-89.33602181047317
71006127015,425 Kedzie St,Residential,Single family,1954,1228,2,326100,0.0,0.0,7111.0,4.740666666666667,4.740666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.8075606638571213,43.10499678273932,-89.34723074663701
71005109147,24 N Fair Oaks Ave,Residential,2 Unit,1920,1848,2,310600,0.0,0.0,7130.0,4.753333333333333,4.753333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1920287276223895,43.10051242546381,-89.33194392875491
71005337110,2418 Sommers Ave,Residential,Single family,1906,1620,2,569600,0.0,0.0,7142.0,4.761333333333333,4.761333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.32655239806583,43.093355807129306,-89.34600297432458
71005201068,529 McCormick Ave,Residential,7 unit Apartment,1971,3584,2,550000,0.0,0.0,7170.0,4.78,4.78,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.094047831099534,43.10623684109293,-89.34080499501627
81033301144,1217 MacArthur Rd,Residential,2 Unit,1956,1719,1,0,0.0,0.0,7192.0,4.794666666666667,4.794666666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.247159961748104,43.113418102018045,-89.31902207320465
70932420139,4240 Lumley Rd,Residential,2 Unit,1955,2320,2,327000,0.0,0.0,7200.0,4.8,4.8,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.189898940051685,43.03386941135092,-89.44558124020926
70922426155,1714 Adams St,Residential,4 unit Apartment,1894,1766,2,420000,0.0,0.0,7200.0,4.8,4.8,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.64526376656041,43.06414807588609,-89.41349267847504
70928113029,2905 Monroe St,Residential,4 unit Apartment,1952,4138,2,655000,0.0,0.0,7200.0,4.8,4.8,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,2.684881878724437,43.0556840037168,-89.43062202218469
70926216099,922 S Brooks St,Residential,4 unit Apartment,1957,3626,2,600000,0.0,0.0,7206.5,4.804333333333333,4.804333333333333,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.5058659730842985,43.05663281032677,-89.40094840096074
81032104010,3502 Ridgeway Ave,Residential,Single family,1953,1112,1,261400,0.0,0.0,7222.0,4.814666666666667,4.814666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.94219097619178,43.11531695500137,-89.3294723795799
81032302961,3214 Ridgeway Ave,Residential,2 Unit,1955,1583,2,260000,0.0,0.0,7225.0,4.816666666666666,4.816666666666666,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.450610497131098,43.11038925214391,-89.33649933200827
71006304217,2122 E Washington Ave,Residential,2 Unit,1925,2412,2,450000,0.0,0.0,7260.0,4.84,4.84,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.053129070288695,43.09567102668906,-89.35549716559564
81032311095,2936 Commercial Ave,Residential,2 Unit,1948,1483,2,276300,0.0,0.0,7280.0,4.8533333333333335,4.8533333333333335,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.0789269279943654,43.1070207890566,-89.34231770659837
71016110042,101 Morningside Ave,Residential,Single family,1973,1527,1,370400,0.0,0.0,7289.0,4.859333333333334,4.859333333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.4280879367292085,43.074535895836036,-89.316602578511
71005111358,2 S Fair Oaks Ave,Residential,4 unit Apartment,1953,2912,2,610000,0.0,0.0,7298.2,4.865466666666666,4.865466666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.114871179011282,43.09951105322963,-89.33286885257343
81034310425,818 N Thompson Dr,Residential,Vacant,0,0,0,24800,0.0,0.0,7307.0,4.871333333333333,4.871333333333333,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,5.0062528062257226,43.10959644639346,-89.29753946843722
81032406078,3362 E Washington Ave,Residential,Single family,1929,1371,2,291700,0.0,0.0,7334.0,4.889333333333333,4.889333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.701403790934299,43.11237281951097,-89.3321923886737
71006425154,312 Dunning St,Residential,2 Unit,1905,1846,2,490900,0.0,0.0,7344.0,4.896,4.896,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.153192129517573,43.09283763948732,-89.349673965707
80926407100,714 Troy Dr,Residential,4 unit Apartment,1959,3648,2,420000,0.0,0.0,7345.0,4.8966666666666665,4.8966666666666665,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.090973821293722,43.13402559760593,-89.38616259827589
71005345064,65 Daley Dr,Residential,Single family,1928,1278,2,482400,0.0,0.0,7357.0,4.9046666666666665,4.9046666666666665,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.88416352541031,43.097578303727374,-89.33659544160017
71005108199,110 N Fair Oaks Ave,Residential,Single family,1948,756,1,242800,0.0,0.0,7376.0,4.917333333333334,4.917333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.222678602745239,43.101059545979474,-89.33171682790346
71001404103,6940 Littlemore Dr,Residential,Single family,2005,1720,2,326800,0.0,0.0,7417.0,4.9446666666666665,4.9446666666666665,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,6.669240089943463,43.097850803666034,-89.25632710982445
81032304040,3179 Ridgeway Ave,Residential,6 unit Apartment,1984,4713,3,580000,0.0,0.0,7488.0,4.992,4.992,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.3737315101169374,43.10925613014472,-89.33710073120376
81032410128,3302 E Washington Ave,Residential,Single family,1921,1446,2,385000,0.0,0.0,7497.49,4.998326666666666,4.998326666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.549612636381123,43.11081574187674,-89.33431330892188
70925206059,1009 Colby St,Residential,2 Unit,1925,1428,2,342400,0.0,0.0,7500.0,5.0,5.0,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.326104020221392,43.055546941257035,-89.3835691716049
70935201263,2206 Catalpa Rd,Residential,4 unit Apartment,1960,3430,2,420000,0.0,0.0,7501.52,5.001013333333334,5.001013333333334,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.499112610269088,43.04131877786215,-89.40334318442592
71006438016,252 Jackson St,Residential,Vacant,0,0,0,0,0.0,0.0,7526.0,5.017333333333333,5.017333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.212606581835498,43.093483996740176,-89.34886030922169
70929207053,4913 Ascot Ln,Residential,3 unit Apartment,1957,2960,2,525700,0.0,0.0,7560.0,5.04,5.04,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.06396559044373,43.05997692331746,-89.4621242968752
71005108214,122 N Fair Oaks Ave,Residential,2 Unit,1937,1318,2,293000,0.0,0.0,7572.0,5.048,5.048,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.2468340352092953,43.101414282037425,-89.3314692224217
70922402139,22 S Charter St,Residential,4 unit Apartment,1948,2209,2,485000,0.0,0.0,7600.0,5.066666666666666,5.066666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.2111565853174093,43.06721586160044,-89.40598687963929
70922401066,15 S Charter St,Residential,2 Unit,1951,3554,2,857700,0.0,0.0,7605.0,5.07,5.07,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.1838617441758108,43.06721701623348,-89.40538862024826
71006413068,2011 Rusk St,Residential,2 Unit,1902,1585,2,334200,0.0,0.0,7606.0,5.070666666666667,5.070666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.024294633930059,43.092878741274546,-89.35289694738415
70922308113,98 S Breese Ter,Commercial,Commercial exempt,0,0,0,0,0.0,0.0,7625.0,10.166666666666666,10.166666666666666,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,1.6124815443827134,43.0673087989923,-89.4145794269451
70922411106,1420 Mound St,Commercial,10 unit Apartment,0,0,0,1911000,0.0,0.0,7672.5,5.115,5.115,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.4471100123392582,43.065532250042395,-89.41005691458858
81032103153,3521 Graceland Ave,Residential,2 Unit,1947,1274,2,255700,0.0,0.0,7700.0,5.133333333333334,5.133333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,4.0909313415906325,43.1169277800665,-89.32751129614323
70926217112,1001 S Brooks St,Residential,4 unit Apartment,1956,2736,2,530000,0.0,0.0,7702.5,5.135,5.135,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.4845839020389855,43.05658943381404,-89.40008803222105
70926216172,909 High St,Residential,4 unit Apartment,1953,2772,2,540000,0.0,0.0,7703.5,5.135666666666666,5.135666666666666,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.509110203585864,43.05699961348231,-89.40178100838973
71006313060,1929 E Main St,Residential,Single family,1899,1930,2,455100,0.0,0.0,7722.86,5.148573333333333,5.148573333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.8236201399795176,43.09213551541022,-89.3572074084748
70921207150,2721 Lynn Ter,Residential,4 unit Apartment,1951,2752,2,615000,0.0,0.0,7724.4,10.2992,10.2992,200,TR-U1,Multi-family (>24 units),750,50.0,15,6,25,12,65,75,160.0,2.554699140814355,43.0727100958166,-89.43479090606232
81032307086,906 N Oak St,Residential,2 Unit,1978,1040,1,346700,0.0,0.0,7748.18,5.165453333333334,5.165453333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.1821748583068263,43.109649418559925,-89.34322946905074
70929207037,4905 Ascot Ln,Residential,3 unit Apartment,1958,2960,2,520600,0.0,0.0,7800.0,5.2,5.2,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.040164158530928,43.05997782773059,-89.46163852112365
70926214019,1034 High St,Residential,4 unit Apartment,1958,2438,2,525000,0.0,0.0,7800.0,5.2,5.2,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.561408547161307,43.054989369404794,-89.39938893448917
70935201255,2210 Catalpa Rd,Residential,4 unit Apartment,1960,3430,2,420000,0.0,0.0,7807.08,5.20472,5.20472,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,2.5038050901092643,43.04118232864427,-89.40313556617711
71006412185,2133 Linden Ave,Residential,Single family,1930,1430,2,437400,0.0,0.0,7823.0,5.215333333333334,5.215333333333334,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.097491729811161,43.093556264388376,-89.35178262910232
70920115106,306 Palomino Ln,Residential,3 unit Apartment,1956,3406,2,728100,0.0,0.0,7830.0,5.22,5.22,8,TR-V1,Single-family attached (5-8 dwelling units),1500,,20,6,25,12,40,90,100.0,3.065886369341066,43.0698623539417,-89.44460297000818
71005107216,53 N Bryan St,Residential,Single family,1958,772,1,257200,0.0,0.0,7840.0,5.226666666666667,5.226666666666667,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.109568452873015,43.10053080162595,-89.33393606316143
71006126025,413 Pawling St,Residential,4 unit Apartment,1959,3840,2,475000,0.0,0.0,7855.0,5.236666666666666,5.236666666666666,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.8357199251009595,43.10483179001653,-89.34616031623342
81031227037,1309 Ruskin St,Residential,4 unit Apartment,1967,3640,2,470000,0.0,0.0,7855.4,5.236933333333333,5.236933333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.9912295439189105,43.11459927750274,-89.36107070871257
81032408115,1217 Carpenter St,Residential,Single family,1998,1015,1,296500,0.0,0.0,7856.0,5.237333333333333,5.237333333333333,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,3.5578421330393804,43.11227703963994,-89.33611655471857
70922111227,1320 Spring St,Commercial,9 unit Apartment,0,0,0,1258000,0.0,0.0,7882.1,22.52028571428572,22.52028571428572,200,TR-U2,Multi-family (>36 units),350,50.0,15,10,20,12,78,80,40.0,1.2570066543145202,43.069966550658314,-89.40834111877452
81032305121,3209 Ridgeway Ave,Residential,6 unit Apartment,1959,3330,2,590000,0.0,0.0,7889.56,5.259706666666667,5.259706666666667,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,3.4379592804271852,43.10989735482683,-89.33617946783028
71007222236,1511 Morrison St,Residential,Condominium,0,0,0,0,0.0,0.0,7915.1,5.2767333333333335,5.2767333333333335,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,1.6309743215099943,43.08449697728574,-89.35499023519833
70929207045,4909 Ascot Ln,Residential,4 unit Apartment,1956,3952,2,615000,0.0,0.0,7920.0,5.28,5.28,100,SR-V1,Single-family attached (>8 units),1500,,25,6,30,12,40,90,100.0,4.05206949672233,43.05997736041329,-89.46188152166248
71006127148,314 Pawling St,Residential,4 unit Apartment,1957,3009,2,425000,0.0,0.0,7920.0,5.28,5.28,8,TR-V1,Multi-family dwelling (5-8 units),1500,30.0,20,6,25,12,40,70,,2.755581820861206,43.103714000805816,-89.34685174097835
70926217055,921 Haywood Dr,Residential,4 unit Apartment,1954,3626,2,655000,0.0,0.0,7930.0,5.286666666666667,5.286666666666667,200,TR-V2,Multi-family (>12 units),1500,60.0,20,10,25,12,40,70,,1.4354277493977912,43.05779506473711,-89.40079446864581
